business_id;name;rating;review_count;category;lat;lon;address;phone;category_source
Wb00MpVcZSU7d8n5EXiWkQ;Taiwan Bubble Zone;35;21;Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Ethnic Food, Specialty Food, Food Stands, Restaurants, Food, Coffee & Tea, Nightlife;53516467;-113496606;8025 104 Street;;restaurants
5kylem-WL7DDHt0zFZ0MQA;Dorinku Osaka;40;35;Food, Nightlife, Ramen, Japanese, Restaurants, Bars, Asian Fusion, Food Delivery Services;53541142;-113498211;10328 Jasper Avenue;;restaurants
LhjabC3yNVMBD9ENyXkB6A;Hoa An Restaurant;35;15;Restaurants, Vietnamese, Chinese, Noodles;535518507;-113489026;9653 107 Avenue NW;;restaurants
L0aY9-xBlD0-yWpn1YoSqA;Washoku Bistro;40;82;Restaurants, Korean, Japanese, Sushi Bars;535511679;-113536398;10702 124 Street NW;;restaurants
1coKz9phFBM8ieM7ZZTXzQ;Jump 360;35;14;Active Life, Gyms, Fitness & Instruction, Amusement Parks, Event Planning & Services, Venues & Event Spaces, Trampoline Parks, Recreation Centers;5,35972E+11;-1,13589E+12;13535 156 Street  NW;;parks
fN1J6PAq1nRY0fRoUYug3Q;Warp 2 Comics & Games;40;10;Shopping, Books, Mags, Music & Video, Hobby Shops, Comic Books;5,35886E+11;-1,1349E+11;12863 97 Street North West;;shopping
Jm8bE3aMTNTQf8IMH-LNHQ;Lava Rock Grille & Sushi;30;48;Barbeque, Restaurants, Steakhouses, Sushi Bars;535439896;-1136135596;110 Mayfield Common NW;;restaurants
dq-02omJz_ufg1F-BME0kg;Spinelli's Bar Italia;40;25;Coffee & Tea, Desserts, Restaurants, Sandwiches, Food;535562651;-113485181;10878 95 St;;restaurants
1q7G2xc-iHfj5mAuHrey-g;Prime Time Donair & Kebab;35;10;Restaurants, Donairs, Burgers, Food;535458832;-1135174514;11343 104 Avenue NW;;restaurants
UHAB2XH3Qpjv4CgZXW11-g;Co-op;35;7;Food, Gas Stations, Convenience Stores, Grocery, Automotive, Auto Parts & Supplies;53456002;-1134317367;2331 66th Street NW;;arts
Ta2VE7WkhWPmstlok8hefA;Popeyes Lousianna Kitchen;30;5;Fast Food, Restaurants, Chicken Shop;5,34842E+11;-1,13496E+12;4538 Calgary Trail NW;;restaurants
atjljIC2390IAk9d0ab-3Q;De Dutch;40;147;Gluten-Free, Sandwiches, Canadian (New), Breakfast & Brunch, Restaurants;53541332;-113491687;10030 Jasper Ave;;restaurants
INOGmv-Mcb4ZPuMltrIucQ;Time Out Pub;40;16;Restaurants, Pizza, Nightlife, Pubs, Bars;5,35023E+11;-1,13478E+12;9605 66 Avenue NW;;restaurants
YgZwJJDb81jcPHLjJ1mYIA;McDonald's;20;5;Burgers, Fast Food, Food, Coffee & Tea, Restaurants;5,35615E+11;-1,13552E+12;11260 Groat Road;;restaurants
9RnDHj65DdKvf06XLGbjBg;Quan's Cafe;35;11;Restaurants, Vietnamese;535599496;-1135671729;11148 142 Street NW;;restaurants
1hr2ZbzZp2J03YamYtNSeA;Slice Pizzeria;40;35;Pizza, Restaurants, Italian, Bars, Nightlife;5,34546E+11;-1,13377E+12;2382 23 Ave NW;;restaurants
_2KA4HzZb_WxiBQefVV9xQ;BRU Coffee + Beer House;35;40;Beer Bar, Restaurants, Food, Bars, Beer, Wine & Spirits, Nightlife, Breakfast & Brunch, Cafes, Local Flavor, Coffee & Tea;53540706;-11352883;11965 Jasper Avenue;;restaurants
yvgzF1sF3R7PJF_klgZHrw;Oodle Noodle Sherwood Park;35;5;Asian Fusion, Restaurants, Noodles;535555728;-1132931784;3890 Sherwood Drive;;restaurants
tjGQQp4Z3tTy04uTiVa51A;WATCH IT!;35;5;Watches, Accessories, Fashion, Shopping, Eyewear & Opticians;535182016;-1135020137;10544C 82 Avenue NW;;shopping
kc7rpirA7rFumb9LpaqWUQ;Crash Hotel;35;7;Hotels, Event Planning & Services, Hotels & Travel;53544408;-113497639;10266 103 Street NW;;hotels
wB8cNzNePwFbauQJP30Fig;Absolute Dollar;40;6;Fashion, Shopping, Department Stores, Arts & Crafts;535412867;-1135801962;15007 Stony Plain Road NW;;shopping
9lUHaWs-rAPaV78Li_W_Pw;Crosstown Chrysler Jeep Dodge;15;27;Auto Parts & Supplies, Automotive, Car Dealers, Auto Repair;5,35782E+11;-11358810246;15520 123 Avenue NW;;arts
YMjzdYAbdfJQj4QVh_-hYA;WIND Mobile;30;10;Shopping, Mobile Phones;53524446;-113621633;West Edmonton Mall, 8770 170 Street, Unit X232;;shopping
UPigFdPCIvHIshK16bPfAQ;Rowena;35;29;Shopping, Men's Clothing, Women's Clothing, Accessories, Fashion;535183619;-1135088513;10762 82 Avenue NW;;shopping
H8NzEpTwTFctXf31M_wp9A;Earls Kitchen + Bar;30;63;American (New), Comfort Food, Cocktail Bars, Canadian (New), Asian Fusion, Bars, Nightlife, Restaurants, Burgers, Sandwiches;535947017;-1134153343;13330 50th Street;;restaurants
MlLct82m1l2RxwC_i_D4jw;D'amore's Mercato;45;38;Italian, Delis, Restaurants, Coffee & Tea, Food, Delicatessen, Specialty Food;53484665;-113487529;99 Street NW, Suite 4612;;restaurants
8v8YUbU4MC7F4uCKks1_Mw;Tokyo Express;15;10;Restaurants, Japanese;534549288;-1135653883;2341 Rabbit Hill Road;;restaurants
NYtWkqTg4SUGII1LsQ0ePw;Grand Villa Casino;35;22;Arts & Entertainment, Casinos;53546400614;-1,13496E+12;10204 104 Avenue NW;;arts
FZvNkCWXTGcDPudyt7-bJA;Sushi Shop;20;7;Sushi Bars, Japanese, Restaurants;535439297;-1134915385;10025 102A Avenue Northwest, 138a;;restaurants
n2lb5J-gMv9tdPl6g-e3gg;Pizza Hut ;10;6;Restaurants, Pizza, Chicken Wings, Italian, Food Delivery Services, Food;53426061;-113475736;9224 Ellerslie Road SW;;restaurants
FMwc6Wfk-3bNRzwlMVqzdQ;Lee Garden Restaurant;15;12;Restaurants, Chinese;535173529;-1136386591;8404 182 Street NW;;restaurants
E2e9_7VLF8BbgXXp1TaueA;Millbourne Market Mall;25;10;Shopping, Shopping Centers;5,34721E+11;-1,1345E+12;7629 38 Avenue NW, Ste 218;;shopping
u5vWKHnWPQgQCVTcXOT-jg;Jubilations;40;39;American (New), Ticket Sales, Performing Arts, Restaurants, Dinner Theater, Arts & Entertainment;53521579;-113619586;8882 170 Street, Suite 2061;;restaurants
uvEKjQPJaYOK_2azL0Sgvg;Uncle Wiener's Wholesale;15;14;Wholesale Stores, Shopping;5,35612E+11;-1,13604E+11;11228 163 Street NW;;shopping
Iw0UBZRhFTENuD0QVX0G2g;Miki Sushi Express;40;15;Imported Food, Food, Ethnic Food, Specialty Food, Restaurants, Sushi Bars;5,35974E+11;-1,13388E+12;13508 Victoria Trail;;restaurants
4DDncbda42ZYL_SBvhenqQ;Dangerkat Waffles;45;7;Waffles, Restaurants;53517622;-113491784;8116 101 Street NW;;restaurants
2GUTsH6BHqasxtBEcXwNzQ;McDonald's;15;14;Restaurants, Burgers, Fast Food, Coffee & Tea, Food;535207806;-1135115356;8415 109th Street;;restaurants
cYDLDP4fKEPsLMrpDvxO5g;Edo Japan;30;6;Fast Food, Japanese, Restaurants;53562545;-1135063385;411- 109 Street & Kingsway;;restaurants
Q2CxtT3xspax9c12f5GthA;bebe;25;6;Fashion, Accessories, Shoe Stores, Women's Clothing, Shopping;535225475;-1136236867;8882 170 Street NW, Suite 1305;;shopping
-QdmnLQrSOPuuzwGbW-dxA;Three10;25;6;Canadian (New), Restaurants, Pizza;534461083;-113484242;1725 99 Street NE;;restaurants
kbsuqIoFk1xN26N6ASinvg;Pita Pit;35;5;Restaurants, Sandwiches, Breakfast & Brunch;534487298;-1134836352;1929 98 Street NW;;restaurants
-SEIjzWcRg49Eloagyqywg;reLiSH Gourmet Burgers;45;60;Restaurants, Burgers, Poutineries;535511668;-1135361046;10704 124 Street;;restaurants
cjNiQ1g1VF3rU3uF7EN3yw;L'espresso Cafe;30;16;Food, Bagels, Desserts, Sandwiches, Restaurants, Pizza, Coffee & Tea;535441557;-1134888695;Main Floor, Chancery Hall Building, 3 Sir Winston Churchill Square NW;;restaurants
r1qCBVQ66vfD4xiqVZOaXA;Room at the Top;30;21;Bars, Pubs, Nightlife, Restaurants;53525262;-1135271987;8900 114 Street NW, 7th Floor;;restaurants
An1C-G16dtQw5-idvNhOhg;Crowley's Jewellers;35;5;Watches, Shopping, Jewelry;535618995;-113504793;674 Kingsway Mall;;shopping
FGkLW4cygmUGD_AwTBwobQ;Royal Pizza;35;43;Restaurants, Pizza;535153705;-1134989881;10433-80 Ave NW;;restaurants
2C1woaOBpUC2iEpvKx96gg;Continental Treat Fine Bistro Gluten Free;40;82;Bars, Nightlife, Restaurants, Gluten-Free, Polish, French, Modern European, German, Gastropubs;535183121;-1135032776;10560 82 Avenue NW;;restaurants
MLa2RsmqC0FXbicPKHK6fg;Moshi Moshi;40;6;Japanese, Restaurants;535412569;-1135809493;15041 Stony Plain Rd NW;;restaurants
3tpUi6ZeHkHjlSf_niV0bA;Hot Phillys;40;28;Cheesesteaks, Restaurants;536268919;-1134896018;9604 165 Avenue NW;;restaurants
liQ0Di43YUBuWjryWgSESA;Rona Home & Garden;30;5;Kitchen & Bath, Home & Garden, Windows Installation, Home Services, Hardware Stores, Home Decor, Shopping;534790602;-1134994599;10450 42nd Ave NW;;shopping
FS9rhElLqRC04kKyPam8FA;Bodega 124th Street;45;24;Bars, Restaurants, Tapas/Small Plates, Nightlife, Wine Bars;53546911;-1135368869;12417 Stony Plain Road;;restaurants
erRc8Ohx7kIY2o4PNPIy_Q;Me 2 Japanese Sizzling Restaurant;35;8;Japanese, Chinese, Restaurants, Asian Fusion;534669421;-1134752786;9314 34 Avenue NW;;restaurants
k1wGaX-13Db-XDWC50PmIA;Thai Basil;35;19;Restaurants, Thai;535336839;-1136281393;17759-98A Avenue NW;;restaurants
7JCjanZMnRu2khh4FzAZIQ;Roadrunner Pizza & Donair;30;11;Food, Restaurants, Donairs, Pizza;535651269;-113535439;12311 115 Avenue NW;;restaurants
oK5HXm7Yp8ozn4MwaYBiCA;The Source;25;5;Ski & Snowboard Shops, Skate Shops, Fashion, Sports Wear, Sporting Goods, Shopping;535385726;-1136228404;17548 100 Avenue;;shopping
gqHfexCvjb6VNOawvdJ-WQ;Vinny's Bar;30;11;Nightlife, Bars;534533727;-1135245225;805 Saddleback Rd NW;;bars
gJkgoklq47r2CZ1zCuRz-A;Pho Rice Pot;30;21;Restaurants, Soup, Thai, Vietnamese;535406505;-1136416376;18485 Stony Plain Road;;restaurants
Gisap06SS9o51ukfnUUVWg;P & L Chinese Restaurant;30;6;Chinese, Restaurants;535455634;-1134784329;9441 Jasper Avenue NW;;restaurants
_qb7Wi3PNYWVph8vAOA2tg;HMV;35;10;Shopping, Music & DVDs, Books, Mags, Music & Video;535433862;-1134930433;Edmonton City Centre, 10088-102 Ave;;shopping
rnrhKo_ooVQ1DdgRzBpQMg;Smitty's Family Restaurant;25;9;Breakfast & Brunch, Restaurants;5,35977E+11;-1,13491E+12;1028, 9499 - 137 Ave;;restaurants
dkM_mhcsQ8ZXketVUG_AWw;Peoples Jewellers;20;7;Watches, Jewelry, Shopping;5,35629E+11;-1,13505E+12;109 Princess Elizabeth Avenue NW;;shopping
RSx3e6HDWjsuTayWLA-Z4A;Sears;20;5;Fashion, Shopping, Department Stores;5,34864E+11;-1,13513E+12;5015 111 Street NW;;shopping
wwsampv9tJYTxajS2B78fQ;Groove Stone;40;10;Accessories, Jewelry, Shopping, Fashion, Women's Clothing;5,3485E+11;-1,13514E+11;5015 111 Street;;shopping
LeeTBrPv9C_piRZC1Q_Qsg;Campus Pizza;40;17;Donairs, Food, Pizza, Restaurants, Food Delivery Services;53512629;-113520096;7610-112 Street;;restaurants
pvC022Q2HIsSg0dNksS7bQ;Tra Amici Cafe & Bar;35;6;Food, Restaurants, Italian, Coffee & Tea;535122523;-1135208694;11212 76 Avenue NW;;restaurants
Mh_icXCeZwvM2iELX7p9gQ;Costco;35;39;Shopping, Wholesale Stores;535790106;-1135799217;12450 149 Street NW;;shopping
Hjm3aL72Y_8JRoV0hrMR1Q;Koultures;35;8;Middle Eastern, African, Ethiopian, Restaurants, Bars, Nightlife;53570235;-11347702;8803 118 Avenue NW;;restaurants
kdhcA1SXMT0YaKioEhepsw;Wendy's;30;6;Restaurants, Burgers, Fast Food;534593433;-113432327;6510 - 28th Avenue;;restaurants
FYZESlQkGYRNa_UNaWTnsA;IHOP;25;42;Food, Restaurants, Ice Cream & Frozen Yogurt, Breakfast & Brunch, American (Traditional);53614576;-113541854;15130 127th St, Oxford Landing Center, Oxford Landing Center;;restaurants
eICTTr9-UKwusB3f4QVQjw;Edo Japan;45;9;Sushi Bars, Japanese, Restaurants;535350377;-1136156024;170 Street, Suite 9794;;restaurants
SVAsvMbctwumzI4qRmZoGA;Baek Jeong Korean BBQ house;40;22;Korean, Restaurants, Barbeque;534586493;-113493353;2874 Calgary Trail NW;;restaurants
gGV8GLMIikXGegF0NWS6Pg;YEG Bakers;25;7;Restaurants, Custom Cakes, Bakeries, Food, Cafes;5,34548E+11;-1,13428E+12;270-2331 66 Street NW;;restaurants
3wLmMcYDXWkiAjLCFAxg3w;Pho Huong & Mama Pizza;40;31;Pizza, Restaurants, Vietnamese, Steakhouses;535510949;-113502389;10531 107 Avenue NW;;restaurants
kkR4hXKGY2WgU52osjIqyw;Funky Buddha;30;17;Pubs, Bars, Nightlife;535178702;-1134965292;10341 82 Ave NW;;bars
J6KMedR-L-tP4wKIAsj7tw;Ricky's All Day Grill;25;23;Restaurants, Canadian (New), American (New);5,35412E+11;-1,1351E+12;10140 109 Street NW;;restaurants
8PBAp266ImQHEiWYUXOaSQ;Sofa Land;40;11;Home & Garden, Furniture Stores, Shopping, Home Decor;535896297;-1135655061;13030 Street Albert Trail NW;;shopping
atyWcLm7m5Zvu30xi0wr6w;Metro Cinema at the Garneau Theatre;45;66;Arts & Entertainment, Cinema;535237941;-1135121585;8712 109 Street;;arts
UmtLwHKvTYgmw5GR_aqeSg;ETS Edmonton Transit System;20;55;Public Services & Government, Public Transportation, Hotels & Travel, Transportation;535713987;-1135889412;11904 154 St NW;;hotels
2POgnNz3br94YBco7z1UwA;Red Swan Pizza;45;8;Pizza, Restaurants;5,35201E+11;-1,13487E+12;10046 82 Avenue NW;;restaurants
QBYxe4jNLpWX37GwnrFrHQ;Denny's;30;8;Breakfast & Brunch, Restaurants, American (Traditional), Diners;534238139;-1134902543;10111 Ellerslie Road;;restaurants
nIYh3XMvNEKiCe5KEgAiXg;Royal Glenora Club;40;12;Restaurants, Event Planning & Services, Active Life, Fitness & Instruction, Venues & Event Spaces;5,35329E+11;-1,13515E+12;11160 River Valley Road NW;;restaurants
3hG375YzIhZg2EYA-TOyhw;Edmonton Eskimo Football Club;45;9;Active Life, Arts & Entertainment, Sports Clubs, Professional Sports Teams;535609216;-11348016;11000 Stadium Road NW;;arts
xPmbr4S0_XYweiNmga9dNA;Bird's Nest of Beijing Restaurant;20;9;Restaurants, Chinese;53538694;-1135007749;10425 100 Ave NW, Comfort Inn & Suites;;restaurants
lw7b0XUWNJqunBSoMU3VBQ;Supply Sergeant;30;8;Outdoor Gear, Shopping, Sporting Goods;53522840282;-1,13622E+12;West Edmonton Mall, 8882 170 Street NW, Suite 1434;;shopping
2whW4Ko3ZvtPtLvlrSDsSg;Apple Box Boutique;40;8;Home Decor, Furniture Stores, Shopping, Home & Garden;535646574;-1134379964;6507 112 Avenue;;shopping
73uFR4QuDuH9VD1oehtOQQ;Summerside Pizza and Donair;25;12;Pizza, Restaurants, Indian, Donairs, Food;534298226;-1134787805;2956 Ellwood Drive SW, Unit 15;;restaurants
mY7DKQ6qQYr_V21TWmspOA;Milestones Restaurants;30;78;American (New), Restaurants, Bars, Canadian (New), Nightlife, Comfort Food;534457818;-1134855743;1708-99th Street NW;;restaurants
ZMpWEiS87yP6bNZKdagXBQ;Chopsticks Diner;40;19;Diners, Restaurants;5,35028E+11;-1,13628E+12;6655 178 Street NW, Suite 514;;restaurants
Me0-sq4I3CPPkwnzRPdK-w;Dairy Queen Grill & Chill;20;15;Ice Cream & Frozen Yogurt, Fast Food, Food, Restaurants;534533698;-1,13425E+11;5403 - 23rd Ave;;restaurants
2Qu4KuvENDCNahykyQjgHA;Chatters Hair Salon;30;28;Cosmetics & Beauty Supply, Nail Salons, Hair Salons, Shopping, Beauty & Spas;53478972;-11337317;1942 38 Avenue NW;;shopping
xmbX-1qkUvxOxzrvrE5fFQ;SEPHORA;30;10;Beauty & Spas, Cosmetics & Beauty Supply, Nail Salons, Shopping;53485157;-113513676;5015- 111 Street NW, Unit 29;;shopping
sFKdOewHAcVJwt8hhF_reA;Curry Corner;45;38;Indian, Buffets, Restaurants;53468271926;-1,13587E+12;616 Riverbend Square NW;;restaurants
y6HvbaoglrJilu1D28ADVw;Special Event Rentals - Edmonton;45;10;Party Supplies, Party Equipment Rentals, Shopping, Wedding Planning, Party & Event Planning, Event Planning & Services;534960849;-1134866322;6010 99 Street NW;;shopping
hRMKcIPO5WoZBtYTtSZCYQ;Pizza Hut;25;9;Restaurants, Pizza, Italian, Chicken Wings, Food Delivery Services, Food;5,34766E+11;-1,13418E+12;4020-50th St NW;;restaurants
jouV5hLghdm-WVw4Hgr3qQ;John Fluevog Shoes;45;8;Fashion, Shoe Stores, Leather Goods, Accessories, Shopping;53518458;-113496196;10330 82 Avenue NW;;shopping
TAitPmhWLhTSLmeJQ85iog;Pablo Cheese Tart;35;11;Restaurants, Cafes, Bakeries, Desserts, Food;5,35169E+11;-1,13493E+12;10163 81 Avenue NW;;restaurants
W63pyFSFRyteq4Z5izi3Ng;Captain Scott's Fish & Chips;40;17;Fish & Chips, Seafood, Restaurants;535706989;-1135515807;13240 118 Avenue NW;;restaurants
kiLDPsEz01tlE4UlrD3Y1A;L1 Lounge;25;12;Lounges, Nightlife, Bars;535222626;-1136280448;17700-87 Avenue;;bars
RSJEED36KqLdmPUo7td6Sw;Urban Tavern;40;39;Nightlife, Pubs, Wine Bars, Dance Clubs, Beer, Wine & Spirits, Restaurants, Bars, Food;5,35412E+11;-1,13522E+12;11606 Jasper Avenue;;restaurants
ry5P9QjbU6hKNBLm4JuAyw;Tai Wa Watch & Clock Company;45;9;Shopping, Watches, Local Services, Watch Repair;535491597;-1134886588;9700 105 Avenue NW 122, Suite 122;;shopping
Wz7Zmqfl2VaJi_aacanbZw;Petals On The Trail;35;12;Gift Shops, Shopping, Local Flavor, Flowers & Gifts, Florists, Arts & Crafts;535849301;-1135413637;12720 127 Street;;shopping
k5FAHemD_mUy4YK4NCsJgA;Thai Valley Grill;35;24;Thai, Restaurants;53479609734;-1,13502E+12;4211 106 Street NW, Unit 149;;restaurants
_DnAn3D-USQ8cL1WXUiG_Q;Dollarama;35;10;Fashion, Discount Store, Shopping, Department Stores, Outlet Stores;5,35154E+11;-1,13499E+12;10455 80 Avenue NW;;shopping
KbvW90THoQ7uvgn9mlAYhA;Niche;40;33;American (New), Canadian (New), Restaurants;53540794;-1135110352;11011 Jasper Avenue;;restaurants
jEvoDXtF3xMJsiPPbqGSmw;Tres Carnales Taqueria;40;429;Restaurants, Mexican;535414338;-1134918157;10119 100A St;;restaurants
dNRnjV2oQJgQSW9GbD_how;Merle Norman;25;8;Cosmetics & Beauty Supply, Shopping, Beauty & Spas, Nail Salons, Skin Care;53522232388;-1,13619E+12;8882 170 Street, Unit 2093, West Edmonton Mall;;shopping
SPfhB2HCUF70gBUZOL4o7A;RW&CO;30;12;Women's Clothing, Men's Clothing, Shopping, Fashion, Accessories;53485051;-11351517;5015 111 Street NW;;shopping
32U4F9x3THgJ7r9836duhQ;Hot Wok;35;11;Restaurants, Chinese;535405989;-1135943327;10050 158 Street NW;;restaurants
t-lXYyxJKSlbP9l_6mqHjw;Freshii;45;5;Caterers, Soup, Specialty Food, Health Markets, Breakfast & Brunch, Food, Event Planning & Services, Salad, Vegetarian, Restaurants, Juice Bars & Smoothies, Fast Food;5,34786E+11;-1,13371E+12;3924 17th St NW;;restaurants
sS6ieYC8yCg3HQdA64Pi8w;Bissell Centre's Thrift Shoppe;40;5;Shopping, Thrift Stores;5,35707E+11;-1,13477E+12;8818 118 Avenue NW;;shopping
YQ5JtyN17HiblFCzeBIwrg;Queen Donair;35;21;Food, Fast Food, Burgers, Donairs, Restaurants, Pizza;53541069;-1135907665;10068 - 156 Street;;restaurants
PHb7D2ggdPi0CpxJ431ryQ;WestWorld Computers;35;22;IT Services & Computer Repair, Local Services, Computers, Shopping;5,35444E+11;-1,13615E+12;10333 170th Street;;shopping
0j1dLO027zRb54xfAKO0vQ;Top Shots Billiards and Ping Pong;35;9;Nightlife, Sports Bars, Restaurants, Bars, Pool Halls;534568384;-113433425;2621 66 street;;restaurants
9fTh1-hoYmbonkfpk_2VyQ;Taco Del Mar;30;14;Restaurants, Fast Food, Tex-Mex, Mexican;534553868;-1135648358;2305 Rabbit Hill Rd NW;;restaurants
neCEdT3uI1265OBaY6r8Vg;Filistix;45;6;Filipino, Restaurants;53525262;-1135271987;8900 114 Street, University of Alberta;;restaurants
QUQQmzDGpbw6ZTqZwpcM8Q;OPA! of Greece;40;7;Greek, Sandwiches, Fast Food, Restaurants;5,35438E+11;-1,13493E+12;10205 - 102A Avenue NW;;restaurants
RBttSgPzMzzX0FF5iozVIA;Rice Bowl Express;45;7;Japanese, Vietnamese, Korean, Chinese, Restaurants, Asian Fusion;535219849;-1135783339;8926 149th St;;restaurants
To-Q61QhwvF-sxKHA2UXBw;Franco's Pizza & Steak House;30;30;Steakhouses, Italian, Pizza, Restaurants;535888976;-1134175578;12881 50 St;;restaurants
KM2gV12GRea62fKTyjJydQ;The Tin Box;40;12;Shopping, Home Decor, Home & Garden, Fashion, Accessories, Flowers & Gifts;53518235;-1135009342;10508 82 Ave NW;;shopping
jd7H0caXBI8Fv1Gq-oI8bA;Sawmill Prime Rib & Steakhouse;25;68;Salad, Buffets, Steakhouses, Restaurants;5,35324E+11;-1,13616E+12;9504 170th Street NW;;restaurants
VHjsCzSCNPwtVYKHK86Q8w;The Lobby;45;7;Cinema, Arts & Entertainment, Videos & Video Game Rental, Books, Mags, Music & Video, Shopping;535176712;-1135101723;10815 82 Avenue NW;;shopping
Ikp52qJeaSZ2rDIEX7_JoQ;Dairy Queen Grill & Chill;25;6;Food, Fast Food, Restaurants, Ice Cream & Frozen Yogurt;5,34943E+11;-1,13666E+12;6214 199th St NW;;restaurants
p22ftAnWeBdwpD-to-Jgzg;Dollarama;30;7;Discount Store, Shopping;5,35602E+11;-1,13552E+12;111 Westmount Center NW, Unit 400;;shopping
QUGzvwV-qYSQ4-JlKHq57Q;Pier 1;25;5;Shopping, Home & Garden, Candle Stores, Furniture Stores, Home Decor;5,36007E+11;-1,13554E+12;13530 137th Avenue NW;;shopping
sQWe9s0LgpIAZlGZDIFcKg;The Kitchen Restaurant;35;27;Breakfast & Brunch, Seafood, Buffets, Cafes, Restaurants;53509616;-11369729;300 Chief Lapotac Blvd NW;;restaurants
HdTGEuChp8bqRMUjnkqgFA;Kathmandu Rasoi;50;15;Restaurants, Himalayan/Nepalese, Chinese, Hakka, Indian;53533699;-113628146;17759 98A Avenue NW;;restaurants
fxHLVPElW6QxlJIf-NWEHA;Divine;35;9;Women's Clothing, Tattoo, Fashion, Beauty & Spas, Shopping, Men's Clothing, Used, Vintage & Consignment, Piercing;535180502;-1134994662;10441 82 Ave NW;;shopping
rH_4rmLjL2y8qh7r2AOXNQ;La Senza;40;5;Lingerie, Fashion, Shopping;535224163;-1136254541;8882 170 Street NW, Unit H105;;shopping
nirGUDMerC3EIrkCxf9JkQ;A&W;30;6;Burgers, Restaurants, Fast Food;535412364;-1134165315;4940 101 Avenue NW;;restaurants
AWG2QYOoydgg2hMMk3KRoA;The Home Depot;20;5;Home & Garden, Fashion, Shopping, Department Stores;5,34389E+11;-1,13607E+11;Terwillegar Drive NW;;shopping
Bj57Mew7cMVvkeWpgbNgeQ;Capilano Mall;20;9;Shopping Centers, Shopping;5,35395E+11;-1,13422E+12;5004 98 Avenue NW, Suite 203;;shopping
fWFgBbevUJE6MeuDZdA9Cw;Dollar Tree;40;5;Shopping, Discount Store;535411556;-1135811198;15061 Stony Plain Road NW;;shopping
EkPllamJ0ox69OEDLNMQNA;Alberta Cycle Motorsports;25;7;Motorcycle Dealers, Shopping, Automotive;535818417;-1134909948;12505 97 Street NW;;shopping
Y2WtKgGT_ZS4VJxnZ0X47Q;Zara;25;14;Men's Clothing, Women's Clothing, Shopping, Fashion, Children's Clothing;5,35223E+11;-1,13623E+12;8882 170 Street;;shopping
NFXvrdA_TUepcGAsHzjbgQ;Tim Hortons;25;9;Restaurants, Delis, Sandwiches;535611396;-1135522215;11240 Groat Road NW;;restaurants
9ARtxpInAHsAMQpyMlckFw;V Sandwiches;45;15;Restaurants, Sandwiches, Vietnamese;53541933;-113492241;10135 100A Street;;restaurants
ZwP94ZmUx7J8xMJZBp2ZWg;Richard's on 50th;30;5;Restaurants;535914161;-1134179484;13020-50 St;;restaurants
NUVPGowRmfN1NkecJB6R2Q;Doan's Vietnamese Restaurant;35;58;Restaurants, Vietnamese;5,3515E+11;-1,13496E+12;7909 104 Street NW;;restaurants
uRRFptfpv1blUDkxDcsQEA;Edmonton Event Centre;20;13;Nightlife, Music Venues, Arts & Entertainment;535221057;-1136234969;170 Street NW, Suite 8882;;nightlife
H__s8RupBhI2F7A2jr0sOw;Pagolac Restaurant;40;53;Chinese, Restaurants, Vietnamese;535093802;-1134392337;7137 Argyll Rd NW;;restaurants
pBKO-eMXA7x1zOqyYEPMVg;Subway;25;5;Restaurants, Sandwiches, Fast Food;534534923;-1135093068;Heritage Links, 101, 10903 23rd Ave;;restaurants
eY0ixk_DITr1R53HtCIokA;Tony Roma's;25;41;American (Traditional), Steakhouses, Restaurants, Barbeque, Seafood;53523166;-113624156;1640 Bourbon Street;;restaurants
-DlF6neBa1HKx7aFi3ZxOg;Reinette Cafe & Patisserie;45;44;Coffee & Tea, Cafes, Restaurants, Food, Desserts;5,34677E+11;-1,13431E+12;301 Woodvale Road W;;restaurants
NJ9Qe-Ba1Pzf7ALbBl182g;Famoso Neapolitan Pizza;40;26;Pizza, Restaurants, Italian;5,3453E+11;-1,13563E+12;14123 23 Avenue NW;;restaurants
6JBJTohCP_ixC-8vd4B_Gg;Island Cafe and Bistro;45;55;Vegan, Thai, Food, Singaporean, Desserts, Creperies, Coffee & Tea, Malaysian, Chinese, Asian Fusion, Restaurants, Bistros;535379444;-1136140229;9923 - 170 Street;;restaurants
7HWyNJE9FtY85mIfw0-wUA;Diva Hair Superstore;25;8;Shopping, Cosmetics & Beauty Supply, Beauty & Spas;53550469;-113536044;124 Street NW, Unit 10625;;shopping
x3LgJHNNPGNH81hKl_WzGg;Soho;45;8;Bars, Pubs, Restaurants, Pizza, Nightlife;535413267;-1135188087;11454 Jasper Avenue NW;;restaurants
sObr37op3k51WFriY2zbkA;Block 1912;35;171;Ice Cream & Frozen Yogurt, Desserts, Restaurants, Specialty Food, Ethnic Food, Coffee & Tea, Bakeries, Food;53517844;-113497128;10361 82 Avenue NW;;restaurants
cu8CKbr5CHvbrScrwVMv0w;Spice Centre;45;6;Shopping, Imported Food, Food, Ethnic Food, Herbs & Spices, Music & DVDs, Grocery, Books, Mags, Music & Video, Specialty Food;534661923;-1134730798;9280 34th Avenue NW;;shopping
dLVXcceTQlOYJRz9N4M0xg;Bodega Tapas and Wine Bar;40;34;Nightlife, Tapas Bars, Spanish, Restaurants, Bars, Wine Bars, Portuguese;535430823;-1134974613;10220 103 Street, Suite 109;;restaurants
